ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:34:29,facultylens-perf-mysql,28.64%,931.9MiB / 7.317GiB,12.44%,162MB / 4.28GB,358MB / 603MB
23:34:36,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:36,facultylens-perf-worker,0.07%,44MiB / 7.317GiB,0.59%,595kB / 639kB,147kB / 709kB
23:34:36,facultylens-perf-app,37.29%,111.3MiB / 7.317GiB,1.49%,5.72GB / 1.1GB,6.33MB / 2.12MB
23:34:36,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:36,facultylens-perf-nginx,1.67%,16.62MiB / 7.317GiB,0.22%,843MB / 854MB,8.34MB / 4.1kB
23:34:36,facultylens-perf-redis,2.46%,34.52MiB / 7.317GiB,0.46%,113MB / 1.39GB,34.6MB / 107MB
23:34:36,facultylens-perf-mysql,23.00%,931.4MiB / 7.317GiB,12.43%,163MB / 4.3GB,358MB / 609MB
23:34:44,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:44,facultylens-perf-worker,0.08%,44MiB / 7.317GiB,0.59%,596kB / 642kB,147kB / 709kB
23:34:44,facultylens-perf-app,55.91%,119.3MiB / 7.317GiB,1.59%,5.77GB / 1.11GB,6.33MB / 2.15MB
23:34:44,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:44,facultylens-perf-nginx,1.81%,16.64MiB / 7.317GiB,0.22%,855MB / 867MB,8.34MB / 4.1kB
23:34:44,facultylens-perf-redis,2.63%,34.59MiB / 7.317GiB,0.46%,114MB / 1.41GB,34.7MB / 107MB
23:34:44,facultylens-perf-mysql,37.76%,931.4MiB / 7.317GiB,12.43%,165MB / 4.32GB,358MB / 616MB
23:34:51,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:51,facultylens-perf-worker,0.07%,44MiB / 7.317GiB,0.59%,596kB / 645kB,147kB / 709kB
23:34:51,facultylens-perf-app,66.58%,115.5MiB / 7.317GiB,1.54%,5.81GB / 1.13GB,6.33MB / 2.17MB
23:34:51,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:51,facultylens-perf-nginx,2.33%,17.08MiB / 7.317GiB,0.23%,868MB / 880MB,8.34MB / 4.1kB
23:34:51,facultylens-perf-redis,3.13%,30.27MiB / 7.317GiB,0.40%,114MB / 1.43GB,34.7MB / 107MB
23:34:51,facultylens-perf-mysql,36.72%,931.2MiB / 7.317GiB,12.43%,167MB / 4.35GB,358MB / 622MB
23:34:58,facultylens-perf-scheduler,2.22%,32.3MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:58,facultylens-perf-worker,13.67%,44.01MiB / 7.317GiB,0.59%,598kB / 650kB,147kB / 709kB
23:34:58,facultylens-perf-app,71.62%,120.8MiB / 7.317GiB,1.61%,5.86GB / 1.14GB,6.33MB / 2.2MB
23:34:58,facultylens-perf-ai-service,3.33%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:58,facultylens-perf-nginx,2.20%,16.73MiB / 7.317GiB,0.22%,880MB / 892MB,8.34MB / 4.1kB
23:34:58,facultylens-perf-redis,3.17%,26.65MiB / 7.317GiB,0.36%,115MB / 1.45GB,34.7MB / 108MB
23:34:58,facultylens-perf-mysql,41.82%,931.3MiB / 7.317GiB,12.43%,169MB / 4.37GB,358MB / 629MB
23:35:06,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
