ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:20:35,facultylens-perf-mysql,6.31%,618.2MiB / 7.317GiB,8.25%,271MB / 934MB,50.6MB / 2.61GB
17:20:35,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:43,facultylens-perf-scheduler,0.08%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:43,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,106kB / 880kB,9.4MB / 709kB
17:20:43,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,38.3MB / 92.5MB,7.63MB / 717kB
17:20:43,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,887MB / 905MB,13.4MB / 4.1kB
17:20:43,facultylens-perf-redis,0.35%,12.23MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:20:43,facultylens-perf-mysql,0.43%,617MiB / 7.317GiB,8.24%,271MB / 934MB,50.6MB / 2.61GB
17:20:43,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:50,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:50,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,107kB / 893kB,9.4MB / 709kB
17:20:50,facultylens-perf-app,0.00%,69.31MiB / 7.317GiB,0.93%,38.7MB / 92.8MB,7.63MB / 717kB
17:20:50,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,887MB / 905MB,13.4MB / 4.1kB
17:20:50,facultylens-perf-redis,2.73%,12.41MiB / 7.317GiB,0.17%,599MB / 1.14GB,39MB / 788MB
17:20:50,facultylens-perf-mysql,0.40%,617.1MiB / 7.317GiB,8.24%,271MB / 935MB,50.6MB / 2.61GB
